timestamp,sensor,voltage,adc_value
2026-01-17 12:01:52,temperature,3.74856277114982,766
2026-01-17 12:01:54,temperature,2.165059263171583,442
2026-01-17 12:01:55,light,4.395460180436082,899
2026-01-17 12:01:56,temperature,2.1954188569380646,449
2026-01-17 12:01:58,temperature,2.222831498844835,454
2026-01-17 12:02:00,temperature,2.7088185829356357,554
2026-01-17 12:02:00,light,4.526220241746759,926
2026-01-17 12:02:02,temperature,3.882968130494448,794
2026-01-17 12:02:04,temperature,2.4838443352185826,508
2026-01-17 12:02:05,light,2.586689843875725,529
2026-01-17 12:02:06,temperature,3.719162762119611,760
2026-01-17 12:02:08,temperature,3.9930763547011416,816
2026-01-17 12:02:10,light,4.4318797662142515,906
2026-01-17 12:02:10,temperature,3.065291784482759,627
2026-01-17 12:02:12,temperature,2.3401789158638926,478
2026-01-17 12:02:14,temperature,3.4238954230614396,700
2026-01-17 12:02:15,light,1.1813293617736158,241
2026-01-17 12:02:16,temperature,3.4562101734107538,707
2026-01-17 12:02:18,temperature,3.7184493567898484,760
2026-01-17 12:02:20,light,1.0343490504473345,211
2026-01-17 12:02:20,temperature,3.2110876048939865,656
2026-01-17 12:02:22,temperature,3.886036476757002,795
2026-01-17 12:02:24,temperature,2.926476510726337,598
2026-01-17 12:02:25,light,4.688396731755333,959
2026-01-17 12:02:26,temperature,2.0915298072017072,427
2026-01-17 12:02:28,temperature,3.9529775430918432,808
2026-01-17 12:02:30,light,0.976138600401738,199
2026-01-17 12:02:30,temperature,3.5871739903593376,733
2026-01-17 12:02:32,temperature,2.31260109401643,473
2026-01-17 12:02:34,temperature,3.0381929801640277,621
2026-01-17 12:02:35,light,3.1991726493760297,654
2026-01-17 12:02:36,temperature,2.26713591070493,463
2026-01-17 12:02:38,temperature,2.8374994105357687,580
2026-01-17 12:02:40,light,3.313416475299564,677
2026-01-17 12:02:40,temperature,2.1146696175122663,432
2026-01-17 12:02:42,temperature,3.310016548552121,677
2026-01-17 12:02:44,temperature,2.8705053981832562,587
2026-01-17 12:02:45,light,1.3350709391048488,273
2026-01-17 12:02:46,temperature,2.50319990468983,512
2026-01-17 12:02:48,temperature,2.111144517721625,431
2026-01-17 12:02:50,temperature,3.430627811991633,701
2026-01-17 12:02:50,light,4.77640119109808,977
2026-01-17 12:02:52,temperature,2.9203992191851356,597
2026-01-17 12:02:54,temperature,3.808406552776339,779
2026-01-17 12:02:55,light,1.4813502536747036,303
2026-01-17 12:02:56,temperature,3.4363563093276133,703
2026-01-17 12:02:58,temperature,3.5459814522442943,725
2026-01-17 12:03:00,light,2.4234812237435674,495
2026-01-17 12:03:00,temperature,3.601325387840612,736
2026-01-17 12:03:02,temperature,3.9059294175631893,799
2026-01-17 12:03:04,temperature,2.0432859822110645,418
2026-01-17 12:03:05,light,2.734874676707266,559
2026-01-17 12:03:06,temperature,3.546100062288733,725
2026-01-17 12:03:08,temperature,3.3279292484299674,680
2026-01-17 12:03:10,light,1.5995110630241616,327
2026-01-17 12:03:10,temperature,2.3094175044099714,472
2026-01-17 12:03:12,temperature,2.619793729959839,536
2026-01-17 12:03:14,temperature,3.174820590906335,649
2026-01-17 12:03:15,light,4.112683251948791,841
2026-01-17 12:03:16,temperature,2.482814177522622,507
2026-01-17 12:03:18,temperature,2.9091368788768377,595
2026-01-17 12:03:20,temperature,2.28246591251583,466
2026-01-17 12:03:20,light,3.7941581232742694,776
2026-01-17 12:03:22,temperature,2.257547542327764,461
2026-01-17 12:03:24,temperature,2.4455052925374305,500
2026-01-17 12:03:25,light,2.6676997570314143,545
2026-01-17 12:03:26,temperature,2.6728239745806173,546
2026-01-17 12:03:28,temperature,3.280100954041294,671
2026-01-17 12:03:30,light,4.544419011314269,929
2026-01-17 12:03:30,temperature,3.183211452534997,651
2026-01-17 12:03:32,temperature,3.441412780934619,704
2026-01-17 12:03:34,temperature,3.016830700783838,617
2026-01-17 12:03:35,light,2.5310907014306077,517
2026-01-17 12:03:36,temperature,2.566934431763795,525
2026-01-17 12:03:38,temperature,2.6372019605373938,539
2026-01-17 12:03:40,temperature,3.5117079009759617,718
2026-01-17 12:03:40,light,1.7932918480056237,366
2026-01-17 12:03:42,temperature,3.1140470522885546,637
2026-01-17 12:03:44,temperature,2.255904879887674,461
2026-01-17 12:03:45,light,1.0567992694431654,216
2026-01-17 12:03:46,temperature,2.24375012007054,459
2026-01-17 12:03:48,temperature,2.853505847782404,583
2026-01-17 12:03:50,temperature,3.102020902091943,634
2026-01-17 12:03:50,light,1.7344922948723185,354
2026-01-17 12:03:52,temperature,2.2675209411012514,463
2026-01-17 12:03:54,temperature,2.8632281382378673,585
2026-01-17 12:03:55,light,1.597083859351625,326
2026-01-17 12:03:56,temperature,2.6916926078758814,550
2026-01-17 12:03:58,temperature,2.66216908837269,544
2026-01-17 12:04:00,light,4.622638477135088,945
2026-01-17 12:04:00,temperature,2.506334885179979,512
2026-01-17 12:04:02,temperature,3.423713195234411,700
2026-01-17 12:04:04,temperature,3.915681730861059,801
2026-01-17 12:04:05,light,2.477298816583626,506
2026-01-17 12:04:06,temperature,2.365881049967163,484
2026-01-17 12:04:08,temperature,2.6807568703751956,548
2026-01-17 12:04:10,light,3.101032199668297,634
2026-01-17 12:04:10,temperature,3.6526971653468943,747
2026-01-17 12:04:12,temperature,3.4086486768948876,697
2026-01-17 12:04:14,temperature,3.388004034668835,693
2026-01-17 12:04:15,light,1.0116868297620103,206
2026-01-17 12:04:16,temperature,3.4064081510497495,696
2026-01-17 12:04:18,temperature,3.472743327941566,710
2026-01-17 12:04:20,light,1.6591739391575766,339
2026-01-17 12:04:20,temperature,3.423830115103117,700
2026-01-17 12:04:22,temperature,2.936173155712532,600
2026-01-17 12:04:24,temperature,2.1354195164015155,436
2026-01-17 12:04:25,light,3.224272299460333,659
2026-01-17 12:04:26,temperature,2.1052713488585706,430
2026-01-17 12:04:28,temperature,3.554819646737559,727
2026-01-17 12:04:30,temperature,3.614928160121427,739
2026-01-17 12:04:30,light,3.681836327951413,753
2026-01-17 12:04:32,temperature,3.339608143779458,683
2026-01-17 12:04:34,temperature,3.827613453463862,783
2026-01-17 12:04:35,light,1.2518586377806722,256
2026-01-17 12:04:36,temperature,2.61807302564707,535
2026-01-17 12:04:38,temperature,2.7489777045191994,562
2026-01-17 12:04:40,temperature,2.975954499216079,608
2026-01-17 12:04:40,light,4.401897957526828,900
2026-01-17 12:04:42,temperature,2.790288170629865,570
2026-01-17 12:04:44,temperature,3.3547823077872616,686
2026-01-17 12:04:45,light,3.172532834799094,649
2026-01-17 12:04:46,temperature,3.883637342572447,794
2026-01-17 12:04:48,temperature,2.942788219023364,602
2026-01-17 12:04:50,temperature,3.5232802309578393,720
2026-01-17 12:04:50,light,2.4546196777431044,502
2026-01-17 12:04:52,temperature,2.9036922049724234,594
2026-01-17 12:04:54,temperature,2.364153258292165,483
2026-01-17 12:04:55,light,1.6167547000337712,330
2026-01-17 12:04:56,temperature,3.4766693434973943,711
2026-01-17 12:04:58,temperature,3.110875402688411,636
2026-01-17 12:05:00,temperature,2.196144090803604,449
2026-01-17 12:05:00,light,3.231367516208273,661
2026-01-17 12:05:02,temperature,2.993339964611523,612
2026-01-17 12:05:04,temperature,2.9685810562438464,607
2026-01-17 12:05:05,light,0.39108753593301016,80
2026-01-17 12:05:06,temperature,3.2025414280194564,655
2026-01-17 12:05:08,temperature,2.3476547705282282,480
2026-01-17 12:05:10,light,0.35361619558837043,72
2026-01-17 12:05:10,temperature,3.3737392770577896,690
2026-01-17 12:05:12,temperature,2.8458058794589194,582
2026-01-17 12:05:14,temperature,3.8046070897581687,778
2026-01-17 12:05:15,light,1.9659094590170623,402
2026-01-17 12:05:16,temperature,2.0615828081651655,421
2026-01-17 12:05:18,temperature,3.4037377959082953,696
2026-01-17 12:05:20,light,3.2880962366171214,672
2026-01-17 12:05:20,temperature,2.7300668904847556,558
2026-01-17 12:05:22,temperature,3.404515577312994,696
2026-01-17 12:05:24,temperature,3.578595889150769,732
2026-01-17 12:05:25,light,0.19317153543908727,39
2026-01-17 12:05:26,temperature,2.6330224927900114,538
2026-01-17 12:05:28,temperature,3.126362115696045,639
2026-01-17 12:05:30,light,4.080108528158337,834
2026-01-17 12:05:30,temperature,2.397782210147435,490
2026-01-17 12:05:32,temperature,2.493644635020425,510
2026-01-17 12:05:34,temperature,2.3148643853987574,473
2026-01-17 12:05:35,light,4.913997148089954,1005
2026-01-17 12:05:36,temperature,3.3164800038786884,678
2026-01-17 12:05:38,temperature,3.9095022517343114,799
2026-01-17 12:05:40,temperature,2.2580629565616928,461
2026-01-17 12:05:40,light,0.15088351416804258,30
2026-01-17 12:05:42,temperature,2.5813318728802153,528
2026-01-17 12:05:44,temperature,3.6369493407472655,744
2026-01-17 12:05:45,light,0.08734479508476056,17
2026-01-17 12:05:46,temperature,3.3894469419471935,693
2026-01-17 12:05:48,temperature,2.6184196297137317,535
2026-01-17 12:05:50,temperature,3.532269939001189,722
2026-01-17 12:05:50,light,1.4731707214040175,301
2026-01-17 12:05:52,temperature,2.3689283194980044,484
2026-01-17 12:05:54,temperature,3.3710746174336146,689
2026-01-17 12:05:55,light,4.79896119269201,981
2026-01-17 12:05:56,temperature,2.3168703070483776,474
2026-01-17 12:05:58,temperature,3.782491879314917,773
2026-01-17 12:06:00,temperature,3.7911952996942615,775
2026-01-17 12:06:00,light,0.6752495418830806,138
2026-01-17 12:06:02,temperature,2.814136276194201,575
2026-01-17 12:06:04,temperature,2.0566020791688704,420
2026-01-17 12:06:05,light,4.476388278060251,915
2026-01-17 12:06:06,temperature,2.8888076606225277,591
2026-01-17 12:06:08,temperature,2.936274027793858,600
2026-01-17 12:06:10,temperature,2.0387472350136653,417
2026-01-17 12:06:10,light,4.094562137377352,837
2026-01-17 12:06:12,temperature,3.8327301285536057,784
2026-01-17 12:06:14,temperature,3.279424604654724,670
2026-01-17 12:06:15,light,1.7793977490678774,364
2026-01-17 12:06:16,temperature,3.305858615732153,676
2026-01-17 12:06:18,temperature,3.5874358190374798,733
2026-01-17 12:06:20,temperature,2.0185496156290412,412
2026-01-17 12:06:20,light,2.494266832865156,510
2026-01-17 12:06:22,temperature,3.964432646579718,811
2026-01-17 12:06:24,temperature,3.431837245737311,702
2026-01-17 12:06:25,light,0.5840497947875162,119
2026-01-17 12:06:26,temperature,2.984560173778088,610
2026-01-17 12:06:28,temperature,2.7596750460431028,564
2026-01-17 12:06:30,light,3.869381728484057,791
2026-01-17 12:06:30,temperature,2.128952014283966,435
2026-01-17 12:06:32,temperature,3.994467135527448,817
2026-01-17 12:06:34,temperature,3.1240362169843428,639
2026-01-17 12:06:35,light,2.2278648518826576,455
2026-01-17 12:06:36,temperature,3.6134995538481043,739
2026-01-17 12:06:38,temperature,3.3043005536681056,676
2026-01-17 12:06:40,light,0.9206520299227772,188
2026-01-17 12:06:40,temperature,2.1587470380198477,441
2026-01-17 12:06:42,temperature,3.6745311838034045,751
2026-01-17 12:06:44,temperature,2.6489809407080473,541
2026-01-17 12:06:45,light,4.624205293430197,946
2026-01-17 12:06:46,temperature,2.049887016867445,419
2026-01-17 12:06:48,temperature,2.6880424738555075,549
2026-01-17 12:06:50,light,4.595609451208221,940
2026-01-17 12:06:50,temperature,3.1820504119890374,651
2026-01-17 12:06:52,temperature,2.8115742847418534,575
2026-01-17 12:06:54,temperature,3.392881524757313,694
2026-01-17 12:06:55,light,0.08896093539800476,18
2026-01-17 12:06:56,temperature,2.6769912226293124,547
2026-01-17 12:06:58,temperature,2.476042335486105,506
2026-01-17 12:07:00,temperature,2.4885279353088388,509
2026-01-17 12:07:00,light,1.133626914034211,231
2026-01-17 12:07:02,temperature,2.459047154801199,503
2026-01-17 12:07:04,temperature,3.6188087927192263,740
2026-01-17 12:07:05,light,0.515008183372655,105
2026-01-17 12:07:06,temperature,2.401068918674361,491
2026-01-17 12:07:08,temperature,3.8755538965758145,792
2026-01-17 12:07:10,temperature,2.692180010951885,550
2026-01-17 12:07:10,light,1.6097880457105633,329
2026-01-17 12:07:12,temperature,2.8827125627952825,589
2026-01-17 12:07:14,temperature,2.390958690325552,489
2026-01-17 12:07:15,light,2.758834818057479,564
2026-01-17 12:07:16,temperature,3.3435402335262006,684
2026-01-17 12:07:18,temperature,2.604475731992902,532
2026-01-17 12:07:20,temperature,2.819253710570471,576
2026-01-17 12:07:20,light,0.13181677352793852,26
2026-01-17 12:07:22,temperature,3.862778734222239,790
2026-01-17 12:07:24,temperature,2.4009667512270534,491
2026-01-17 12:07:25,light,3.717888066125263,760
2026-01-17 12:07:26,temperature,3.673779522860288,751
2026-01-17 12:07:28,temperature,2.081801678563685,425
2026-01-17 12:07:30,temperature,3.1392285226493595,642
2026-01-17 12:07:30,light,3.186721157592526,652
2026-01-17 12:07:32,temperature,3.572218294910379,730
2026-01-17 12:07:34,temperature,3.3919201537984174,693
2026-01-17 12:07:35,light,3.9795143037473517,814
2026-01-17 12:07:36,temperature,3.62452453985268,741
2026-01-17 12:07:38,temperature,3.463477140412065,708
2026-01-17 12:07:40,temperature,3.2594441211102105,666
2026-01-17 12:07:40,light,4.682300985020287,957
2026-01-17 12:07:42,temperature,3.043159955292246,622
2026-01-17 12:07:44,temperature,3.871365090438954,792
2026-01-17 12:07:45,light,0.8481458948819504,173
2026-01-17 12:07:46,temperature,2.514274861902188,514
2026-01-17 12:07:48,temperature,2.1934519450981775,448
2026-01-17 12:07:50,temperature,3.8152663275163445,780
2026-01-17 12:07:50,light,2.663929855431051,545
2026-01-17 12:07:52,temperature,3.0372629007968186,621
2026-01-17 12:07:54,temperature,3.741390615299302,765
2026-01-17 12:07:55,light,2.8032747275469347,573
2026-01-17 12:07:56,temperature,2.8452316950193337,582
2026-01-17 12:07:58,temperature,3.0173065694354517,617
2026-01-17 12:08:00,light,1.4652996409011694,299
2026-01-17 12:08:00,temperature,3.645150221746376,745
2026-01-17 12:08:02,temperature,3.138910027613175,642
2026-01-17 12:08:04,temperature,2.842347219804881,581
2026-01-17 12:08:05,light,1.9469616253010635,398
2026-01-17 12:08:06,temperature,2.6880745854655337,549
2026-01-17 12:08:08,temperature,2.6647847266354887,545
2026-01-17 12:08:10,temperature,2.2725785134711205,464
2026-01-17 12:08:10,light,3.7956192976973835,776
2026-01-17 12:08:12,temperature,3.4113875366324153,697
2026-01-17 12:08:14,temperature,3.7657943659341253,770
2026-01-17 12:08:15,light,0.8297206130920215,169
2026-01-17 12:08:16,temperature,3.784770049484184,774
2026-01-17 12:08:18,temperature,2.7478080985994686,562
2026-01-17 12:08:20,temperature,3.0864107563957113,631
2026-01-17 12:08:20,light,3.2069117061369723,656
2026-01-17 12:08:22,temperature,3.62241918301433,741
2026-01-17 12:08:24,temperature,2.9425582942491193,602
2026-01-17 12:08:25,light,1.8461555554299798,377
2026-01-17 12:08:26,temperature,2.012589407387718,411
2026-01-17 12:08:28,temperature,2.31803979040577,474
2026-01-17 12:08:30,light,1.9820241265861522,405
2026-01-17 12:08:30,temperature,3.951867805427341,808
2026-01-17 12:08:32,temperature,2.692338680860497,550
2026-01-17 12:08:34,temperature,3.827159991601442,783
2026-01-17 12:08:35,light,1.6241303474712838,332
2026-01-17 12:08:36,temperature,3.3045073403661473,676
2026-01-17 12:08:38,temperature,3.5582173845691485,728
2026-01-17 12:08:40,light,4.461377169542739,912
2026-01-17 12:08:40,temperature,2.913709480163901,596
2026-01-17 12:08:42,temperature,3.350873826722054,685
2026-01-17 12:08:44,temperature,3.399956115788381,695
2026-01-17 12:08:45,light,4.094319343002185,837
2026-01-17 12:08:46,temperature,3.9802084648994747,814
2026-01-17 12:08:48,temperature,3.606466779426114,737
2026-01-17 12:08:50,temperature,3.0098677828022584,615
2026-01-17 12:08:50,light,4.552920479596737,931
2026-01-17 12:08:52,temperature,2.056408636113086,420
2026-01-17 12:08:54,temperature,3.1113880198113124,636
2026-01-17 12:08:55,light,2.956442187740533,604
2026-01-17 12:08:56,temperature,2.3257631098280216,475
2026-01-17 12:08:58,temperature,2.7646738540478077,565
2026-01-17 12:09:00,light,0.2694740329502987,55
2026-01-17 12:09:00,temperature,3.5762056749019804,731
2026-01-17 12:09:02,temperature,2.491888117936604,509
2026-01-17 12:09:04,temperature,2.9310115161480166,599
2026-01-17 12:09:05,light,2.4091706916750697,492
2026-01-17 12:09:06,temperature,2.3476574643473707,480
2026-01-17 12:09:08,temperature,3.9300624647840143,804
2026-01-17 12:09:10,temperature,2.0250403174011775,414
2026-01-17 12:09:10,light,3.8911656004205457,796
2026-01-17 12:09:12,temperature,2.409589689218457,493
2026-01-17 12:09:14,temperature,2.8340118511652297,579
2026-01-17 12:09:15,light,2.5049387536495153,512
2026-01-17 12:09:16,temperature,2.006114824184264,410
2026-01-17 12:09:18,temperature,2.6751888811823794,547
2026-01-17 12:09:20,temperature,2.0633992661387177,422
2026-01-17 12:09:20,light,3.796918179983131,776
2026-01-17 12:09:22,temperature,3.9355353333734104,805
2026-01-17 12:09:24,temperature,3.1447498783213357,643
2026-01-17 12:09:25,light,2.9705472155402664,607
2026-01-17 12:09:26,temperature,3.272235492141188,669
2026-01-17 12:09:28,temperature,3.4493190740235558,705
2026-01-17 12:09:30,light,3.311174953536471,677
2026-01-17 12:09:30,temperature,3.9658456120975183,811
2026-01-17 12:09:32,temperature,3.1518239621737707,644
2026-01-17 12:09:34,temperature,2.9322812781590466,599
2026-01-17 12:09:35,light,4.150632164607424,849
2026-01-17 12:09:36,temperature,3.416622078894539,699
2026-01-17 12:09:38,temperature,2.9659861220440407,606
2026-01-17 12:09:40,temperature,3.9233581144611374,802
2026-01-17 12:09:40,light,0.44730307437656047,91
2026-01-17 12:09:42,temperature,2.1263559640729723,435
2026-01-17 12:09:44,temperature,3.994722595995746,817
2026-01-17 12:09:45,light,0.8456097952763603,173
2026-01-17 12:09:46,temperature,3.7635258582773186,770
2026-01-17 12:09:48,temperature,2.8968902744751572,592
2026-01-17 12:09:50,light,2.4398134275787546,499
2026-01-17 12:09:50,temperature,3.888276257505866,795
2026-01-17 12:09:52,temperature,2.426743212499619,496
2026-01-17 12:09:54,temperature,2.5991011975303646,531
2026-01-17 12:09:55,light,3.3530424549104514,686
2026-01-17 12:09:56,temperature,2.5067582477984303,512
2026-01-17 12:09:58,temperature,2.326794139054492,476
2026-01-17 12:10:00,light,0.5690851079871695,116
2026-01-17 12:10:00,temperature,3.6384459672554152,744
2026-01-17 12:10:02,temperature,2.1842606660900596,446
2026-01-17 12:10:04,temperature,3.8833469772747318,794
2026-01-17 12:10:05,light,2.6990589889729018,552
2026-01-17 12:10:06,temperature,2.8453485142629935,582
2026-01-17 12:10:08,temperature,3.615557634203421,739
2026-01-17 12:10:10,temperature,2.438191473294995,498
2026-01-17 12:10:10,light,3.9529002650044487,808
2026-01-17 12:10:12,temperature,2.2693347444735448,464
2026-01-17 12:10:14,temperature,3.8605643747554534,789
2026-01-17 12:10:15,light,2.949245419777571,603
2026-01-17 12:10:16,temperature,3.5796555757454183,732
2026-01-17 12:10:18,temperature,3.97797655632596,813
2026-01-17 12:10:20,light,3.1516451534890226,644
2026-01-17 12:10:20,temperature,2.3571118539749794,482
2026-01-17 12:10:22,temperature,3.7731586719104033,771
2026-01-17 12:10:24,temperature,3.8128879707520635,780
2026-01-17 12:10:25,light,1.5931388337449865,325
2026-01-17 12:10:26,temperature,3.7679928820428974,770
2026-01-17 12:10:28,temperature,3.372574141457588,690
2026-01-17 12:10:30,light,1.9862359916695276,406
2026-01-17 12:10:30,temperature,3.9758808400694017,813
2026-01-17 12:10:32,temperature,2.5190166499719675,515
2026-01-17 12:10:34,temperature,3.659325816987545,748
2026-01-17 12:10:35,light,4.21981840690539,863
2026-01-17 12:10:36,temperature,2.596812991040398,531
2026-01-17 12:10:38,temperature,2.716706206164061,555
2026-01-17 12:10:40,light,0.557665783549598,114
2026-01-17 12:10:40,temperature,2.9878605879069293,611
2026-01-17 12:10:42,temperature,3.290269671831858,673
2026-01-17 12:10:44,temperature,3.0538104521206755,624
2026-01-17 12:10:45,light,4.044275547661167,827
2026-01-17 12:10:46,temperature,3.7432935469284647,765
2026-01-17 12:10:48,temperature,2.683463830472698,549
2026-01-17 12:10:50,temperature,3.0915511742247705,632
2026-01-17 12:10:50,light,3.2757333160202187,670
2026-01-17 12:10:52,temperature,2.1759847226724087,445
2026-01-17 12:10:54,temperature,2.8809764485647706,589
2026-01-17 12:10:55,light,1.9076899480832394,390
2026-01-17 12:10:56,temperature,3.7170532749595573,760
2026-01-17 12:10:58,temperature,2.1023427488757704,430
2026-01-17 12:11:00,temperature,3.6267577480254904,742
2026-01-17 12:11:00,light,1.2295346754060232,251
2026-01-17 12:11:02,temperature,2.445090738220407,500
2026-01-17 12:11:04,temperature,3.7086685709830265,758
2026-01-17 12:11:05,light,0.14721041937503898,30
2026-01-17 12:11:06,temperature,2.5860330171197026,529
2026-01-17 12:11:08,temperature,2.304688138472143,471
2026-01-17 12:11:10,light,3.2218477774555065,659
2026-01-17 12:11:10,temperature,2.226577994336502,455
2026-01-17 12:11:12,temperature,3.1222632259422545,638
2026-01-17 12:11:14,temperature,2.2195435170416986,454
2026-01-17 12:11:15,light,2.7449138566754017,561
2026-01-17 12:11:16,temperature,3.2705061171246306,669
2026-01-17 12:11:18,temperature,3.4565955617517665,707
2026-01-17 12:11:20,light,0.4026581295239623,82
2026-01-17 12:11:20,temperature,2.362387818047313,483
2026-01-17 12:11:22,temperature,2.399246823960289,490
2026-01-17 12:11:24,temperature,2.684468754443179,549
2026-01-17 12:11:25,light,0.23870697347088854,48
2026-01-17 12:11:26,temperature,3.9141916046414966,800
2026-01-17 12:11:28,temperature,3.359499878074768,687
2026-01-17 12:11:30,temperature,2.1174439064720394,433
2026-01-17 12:11:30,light,1.1753797075777739,240
2026-01-17 12:11:32,temperature,2.5726990430629146,526
2026-01-17 12:11:34,temperature,2.695464853332652,551
2026-01-17 12:11:35,light,0.7385417091128438,151
2026-01-17 12:11:36,temperature,2.5371678915854465,519
2026-01-17 12:11:38,temperature,3.6766709961329225,752
2026-01-17 12:11:40,temperature,3.0412020838495324,622
2026-01-17 12:11:40,light,0.33612030008061344,68
2026-01-17 12:11:42,temperature,2.2931374690840403,469
2026-01-17 12:11:44,temperature,3.3049514071305888,676
2026-01-17 12:11:45,light,2.5914078798116047,530
2026-01-17 12:11:46,temperature,2.6460043747588893,541
2026-01-17 12:11:48,temperature,3.590808859056109,734
2026-01-17 12:11:50,temperature,3.314785884588872,678
2026-01-17 12:11:50,light,0.6658296206019976,136
2026-01-17 12:11:52,temperature,3.1082305523578224,635
2026-01-17 12:11:54,temperature,2.774670191203419,567
2026-01-17 12:11:55,light,4.6035232842520255,941
2026-01-17 12:11:56,temperature,3.4993007882372362,715
2026-01-17 12:11:58,temperature,3.1389296168211103,642
2026-01-17 12:12:00,light,1.0791633689501179,220
2026-01-17 12:12:00,temperature,2.8941905481967085,592
2026-01-17 12:12:02,temperature,2.222443706261877,454
2026-01-17 12:12:04,temperature,3.4501741613156787,705
2026-01-17 12:12:05,light,0.3336314467823026,68
2026-01-17 12:12:06,temperature,2.2134550500964245,452
2026-01-17 12:12:08,temperature,3.0044150846832913,614
2026-01-17 12:12:10,light,1.4806948059549985,302
2026-01-17 12:12:10,temperature,2.6346804867017966,539
2026-01-17 12:12:12,temperature,2.167830772784894,443
2026-01-17 12:12:14,temperature,3.056228149025211,625
