timestamp,sensor,voltage,adc_value
2026-01-17 03:01:10,light,1.6464017247506817,336
2026-01-17 03:01:10,temperature,2.39521085016646,490
2026-01-17 03:01:12,temperature,2.734823754190875,559
2026-01-17 03:01:14,temperature,3.5037363176660334,716
2026-01-17 03:01:15,light,0.2004064448930848,41
2026-01-17 03:01:16,temperature,2.0928705492403203,428
2026-01-17 03:01:18,temperature,2.691380987828053,550
2026-01-17 03:01:20,light,3.0808588642512773,630
2026-01-17 03:01:20,temperature,2.1638832200012783,442
2026-01-17 03:01:22,temperature,3.552041875508901,726
2026-01-17 03:01:24,temperature,3.1413498761173635,642
2026-01-17 03:01:25,light,4.706806239242994,963
2026-01-17 03:01:26,temperature,2.1841029781989376,446
2026-01-17 03:01:28,temperature,2.645077672346682,541
2026-01-17 03:01:30,light,4.0256529651131165,823
2026-01-17 03:01:30,temperature,2.242590084653576,458
2026-01-17 03:01:32,temperature,3.7537925673252186,768
2026-01-17 03:01:34,temperature,2.4369848302529755,498
2026-01-17 03:01:35,light,1.265323257841594,258
2026-01-17 03:01:36,temperature,3.118630236169528,638
2026-01-17 03:01:38,temperature,3.413520865013372,698
2026-01-17 03:01:40,light,0.5208424736665845,106
2026-01-17 03:01:40,temperature,3.2167707914497377,658
2026-01-17 03:01:42,temperature,3.9946111241821827,817
2026-01-17 03:01:44,temperature,3.5337243478660483,723
2026-01-17 03:01:45,light,1.6790670915267214,343
2026-01-17 03:01:46,temperature,2.1790687907082997,445
2026-01-17 03:01:48,temperature,2.3239161283790533,475
2026-01-17 03:01:50,temperature,2.688771380867768,550
2026-01-17 03:01:50,light,3.0919885086294223,632
2026-01-17 03:01:52,temperature,3.7745836981289766,772
2026-01-17 03:01:54,temperature,2.8357749395701672,580
2026-01-17 03:01:55,light,3.664334409047685,749
2026-01-17 03:01:56,temperature,2.0699017831325746,423
2026-01-17 03:01:58,temperature,3.301759403450755,675
2026-01-17 03:02:00,temperature,3.77374584628252,772
2026-01-17 03:02:00,light,4.411168485054315,902
2026-01-17 03:02:02,temperature,2.4799479938104425,507
2026-01-17 03:02:04,temperature,3.0537625203419863,624
2026-01-17 03:02:05,light,3.119980081796891,638
2026-01-17 03:02:06,temperature,3.785667421160677,774
2026-01-17 03:02:08,temperature,3.3541417452627105,686
2026-01-17 03:02:10,light,2.4190207467334925,494
2026-01-17 03:02:10,temperature,3.459519023993683,707
2026-01-17 03:02:12,temperature,3.2376646114996186,662
2026-01-17 03:02:14,temperature,2.1316333316527065,436
2026-01-17 03:02:15,light,3.4498494756145073,705
2026-01-17 03:02:16,temperature,3.351977728770045,685
2026-01-17 03:02:18,temperature,3.192719892997651,653
2026-01-17 03:02:20,light,3.192724755838974,653
2026-01-17 03:02:20,temperature,3.3837129942916473,692
2026-01-17 03:02:22,temperature,2.124221924916357,434
2026-01-17 03:02:24,temperature,3.277876655603352,670
2026-01-17 03:02:25,light,4.0107554065268864,820
2026-01-17 03:02:26,temperature,3.3371101562553687,682
2026-01-17 03:02:28,temperature,2.28522465182449,467
2026-01-17 03:02:30,light,4.899622712881623,1002
2026-01-17 03:02:30,temperature,3.115342344466489,637
2026-01-17 03:02:32,temperature,3.607338993335544,738
2026-01-17 03:02:34,temperature,2.5134348167588723,514
2026-01-17 03:02:35,light,3.4442149653107776,704
2026-01-17 03:02:36,temperature,2.1654270177967088,443
2026-01-17 03:02:38,temperature,3.2673238158382447,668
2026-01-17 03:02:40,light,4.033034603231465,825
2026-01-17 03:02:40,temperature,2.3324896432206836,477
2026-01-17 03:02:42,temperature,2.647969447495647,541
2026-01-17 03:02:44,temperature,3.213611339398952,657
2026-01-17 03:02:45,light,0.6897233475221126,141
2026-01-17 03:02:46,temperature,3.252461819382785,665
2026-01-17 03:02:48,temperature,2.3147500277558777,473
2026-01-17 03:02:50,temperature,3.7628409776435308,769
2026-01-17 03:02:50,light,4.668423744213941,955
2026-01-17 03:02:52,temperature,2.5714649055298566,526
2026-01-17 03:02:54,temperature,2.0094314745350417,411
2026-01-17 03:02:55,light,0.1023667810122364,20
2026-01-17 03:02:56,temperature,3.319811011479132,679
2026-01-17 03:02:58,temperature,3.35297730178793,686
2026-01-17 03:03:00,light,4.424999134768372,905
2026-01-17 03:03:00,temperature,2.2303316962725463,456
2026-01-17 03:03:02,temperature,2.934059605144199,600
2026-01-17 03:03:04,temperature,3.776963929713653,772
2026-01-17 03:03:05,light,2.2710901729892092,464
2026-01-17 03:03:06,temperature,3.3178364635406403,678
2026-01-17 03:03:08,temperature,2.142804356843225,438
2026-01-17 03:03:10,light,4.720145744081244,965
2026-01-17 03:03:10,temperature,3.7113752235259048,759
2026-01-17 03:03:12,temperature,2.1830172771824174,446
2026-01-17 03:03:14,temperature,2.991041824035712,611
2026-01-17 03:03:15,light,0.6987956703579384,142
2026-01-17 03:03:16,temperature,3.8263180071284815,782
2026-01-17 03:03:18,temperature,2.7096983960213836,554
2026-01-17 03:03:20,temperature,3.2730590813113976,669
2026-01-17 03:03:20,light,1.3333732599789794,272
2026-01-17 03:03:22,temperature,3.8462414319930875,786
2026-01-17 03:03:24,temperature,2.4692189659873565,505
2026-01-17 03:03:25,light,0.3902275679913836,79
2026-01-17 03:03:26,temperature,2.0466211089620368,418
2026-01-17 03:03:28,temperature,3.9167123156933688,801
2026-01-17 03:03:30,light,3.063305429336616,626
2026-01-17 03:03:30,temperature,3.9904370224980896,816
2026-01-17 03:03:32,temperature,3.491936548319514,714
2026-01-17 03:03:34,temperature,3.4026836546362436,696
2026-01-17 03:03:35,light,2.9387264535718325,601
2026-01-17 03:03:36,temperature,3.6313389134983547,742
2026-01-17 03:03:38,temperature,3.3937096299785545,694
2026-01-17 03:03:40,temperature,2.781814377567339,569
2026-01-17 03:03:40,light,0.8603283231697995,176
2026-01-17 03:03:42,temperature,2.844889944627514,582
2026-01-17 03:03:44,temperature,3.5988801026953015,736
2026-01-17 03:03:45,light,3.137692244685215,641
2026-01-17 03:03:46,temperature,2.7191958809906334,556
2026-01-17 03:03:48,temperature,2.0690965445886667,423
2026-01-17 03:03:50,temperature,2.4729177067264136,505
2026-01-17 03:03:50,light,1.2293454575519753,251
2026-01-17 03:03:52,temperature,2.634520432712039,539
2026-01-17 03:03:54,temperature,2.948036604246122,603
2026-01-17 03:03:55,light,4.135014286154624,846
2026-01-17 03:03:56,temperature,3.453429951860831,706
2026-01-17 03:03:58,temperature,2.182450174349864,446
2026-01-17 03:04:00,light,1.4521823557015097,297
2026-01-17 03:04:00,temperature,3.34433353689628,684
2026-01-17 03:04:02,temperature,2.390967222316956,489
2026-01-17 03:04:04,temperature,3.627778272387323,742
2026-01-17 03:04:05,light,1.2407743941805576,253
2026-01-17 03:04:06,temperature,3.0027106559320913,614
2026-01-17 03:04:08,temperature,3.1969727281943783,654
2026-01-17 03:04:10,light,0.7264993570111161,148
2026-01-17 03:04:10,temperature,3.360391363826472,687
2026-01-17 03:04:12,temperature,2.0569550990497274,420
2026-01-17 03:04:14,temperature,3.9404378522655925,806
2026-01-17 03:04:15,light,1.3701839859547682,280
2026-01-17 03:04:16,temperature,2.5954724447737503,531
2026-01-17 03:04:18,temperature,3.357883141898556,687
2026-01-17 03:04:20,light,0.37315254012699084,76
2026-01-17 03:04:20,temperature,3.2715472768698914,669
2026-01-17 03:04:22,temperature,2.2285827850514828,455
2026-01-17 03:04:24,temperature,3.6776508757618753,752
2026-01-17 03:04:25,light,0.18825361155613285,38
2026-01-17 03:04:26,temperature,3.8846354500214924,794
2026-01-17 03:04:28,temperature,2.8368555111542504,580
2026-01-17 03:04:30,temperature,3.186504674967751,651
2026-01-17 03:04:30,light,4.853570971865692,993
2026-01-17 03:04:32,temperature,3.814886460253458,780
2026-01-17 03:04:34,temperature,2.0478392757124597,418
2026-01-17 03:04:35,light,3.1706767275078356,648
2026-01-17 03:04:36,temperature,3.5781587661903917,732
2026-01-17 03:04:38,temperature,3.0347813270255486,620
2026-01-17 03:04:40,temperature,3.6914781933644756,755
2026-01-17 03:04:40,light,2.128929938143054,435
2026-01-17 03:04:42,temperature,2.9168324760864452,596
2026-01-17 03:04:44,temperature,2.5575052050437437,523
2026-01-17 03:04:45,light,1.3996832377647621,286
2026-01-17 03:04:46,temperature,2.1802747832447675,446
2026-01-17 03:04:48,temperature,3.4902579840249706,714
2026-01-17 03:04:50,temperature,3.803076933396186,778
2026-01-17 03:04:50,light,3.0072642915476804,615
2026-01-17 03:04:52,temperature,3.3618561780660463,687
2026-01-17 03:04:54,temperature,3.3559237844082537,686
2026-01-17 03:04:55,light,0.9940588231412562,203
2026-01-17 03:04:56,temperature,3.560024957580837,728
2026-01-17 03:04:58,temperature,2.2473913958174645,459
2026-01-17 03:05:00,temperature,3.0042395098428245,614
2026-01-17 03:05:00,light,1.2460855332767484,254
2026-01-17 03:05:02,temperature,3.22758132000261,660
2026-01-17 03:05:04,temperature,3.7005382642630913,757
2026-01-17 03:05:05,light,2.376214866948994,486
2026-01-17 03:05:06,temperature,3.5140881241160624,718
2026-01-17 03:05:08,temperature,2.122744333192564,434
2026-01-17 03:05:10,light,2.6899172640266733,550
2026-01-17 03:05:10,temperature,3.7189723928043623,760
2026-01-17 03:05:12,temperature,3.062675221995281,626
2026-01-17 03:05:14,temperature,3.383662515129504,692
2026-01-17 03:05:15,light,1.1461530602055654,234
2026-01-17 03:05:16,temperature,3.7835181635562387,774
2026-01-17 03:05:18,temperature,2.634621116725381,539
2026-01-17 03:05:20,light,3.6431781171690654,745
2026-01-17 03:05:20,temperature,3.607580666405453,738
2026-01-17 03:05:22,temperature,2.996724299938366,613
2026-01-17 03:05:24,temperature,3.2382899670121668,662
2026-01-17 03:05:25,light,4.888783249690353,1000
2026-01-17 03:05:26,temperature,3.212195553969759,657
2026-01-17 03:05:28,temperature,3.597419334590457,736
2026-01-17 03:05:30,light,1.4489218258442982,296
2026-01-17 03:05:30,temperature,2.959194822045863,605
2026-01-17 03:05:32,temperature,2.4736417756169837,506
2026-01-17 03:05:34,temperature,3.380010446338196,691
2026-01-17 03:05:35,light,4.4689785647557185,914
2026-01-17 03:05:36,temperature,3.0001181180186185,613
2026-01-17 03:05:38,temperature,2.6631857784377093,544
2026-01-17 03:05:40,temperature,2.1936551501863013,448
2026-01-17 03:05:40,light,1.2650571998810467,258
2026-01-17 03:05:42,temperature,3.9987664306747552,818
2026-01-17 03:05:44,temperature,3.1973193911556095,654
2026-01-17 03:05:45,light,2.252602036028359,460
2026-01-17 03:05:46,temperature,3.123058213814388,638
2026-01-17 03:05:48,temperature,2.3588197304342575,482
2026-01-17 03:05:50,temperature,3.406652300804402,697
2026-01-17 03:05:50,light,3.5217387447871125,720
2026-01-17 03:05:52,temperature,3.2325770364205084,661
2026-01-17 03:05:54,temperature,3.009887912745256,615
2026-01-17 03:05:55,light,3.603492117161189,737
2026-01-17 03:05:56,temperature,2.8974393618732095,592
2026-01-17 03:05:58,temperature,2.623866315993212,536
2026-01-17 03:06:00,temperature,3.7019712492532872,757
2026-01-17 03:06:00,light,0.08951405163901693,18
2026-01-17 03:06:02,temperature,2.968193847577991,607
2026-01-17 03:06:04,temperature,2.999889768241289,613
2026-01-17 03:06:05,light,1.8075379334535762,369
2026-01-17 03:06:06,temperature,3.3128858846697,677
2026-01-17 03:06:08,temperature,3.8744301349554924,792
2026-01-17 03:06:10,temperature,2.618112021509436,535
2026-01-17 03:06:10,light,3.656009667816857,748
2026-01-17 03:06:12,temperature,3.046448721021956,623
2026-01-17 03:06:14,temperature,3.431777036610111,702
2026-01-17 03:06:15,light,0.9308187087458175,190
2026-01-17 03:06:16,temperature,3.2667071687064295,668
2026-01-17 03:06:18,temperature,3.0540340975713147,624
2026-01-17 03:06:20,temperature,2.7588854606356668,564
2026-01-17 03:06:20,light,0.5703708032671623,116
2026-01-17 03:06:22,temperature,2.3120710837442995,473
2026-01-17 03:06:24,temperature,2.9755670354253443,608
2026-01-17 03:06:25,light,3.960948479066921,810
2026-01-17 03:06:26,temperature,3.4577614888196937,707
2026-01-17 03:06:28,temperature,2.1326398544764524,436
2026-01-17 03:06:30,light,0.7316465356679358,149
2026-01-17 03:06:30,temperature,2.0099262614841447,411
2026-01-17 03:06:32,temperature,3.818202720305109,781
2026-01-17 03:06:34,temperature,2.53314491999196,518
2026-01-17 03:06:35,light,2.184920037938328,447
2026-01-17 03:06:36,temperature,3.2369073419954004,662
2026-01-17 03:06:38,temperature,2.3339990582904973,477
2026-01-17 03:06:40,light,2.2751539257342057,465
2026-01-17 03:06:40,temperature,3.7986222449540543,777
2026-01-17 03:06:42,temperature,3.7619125910774054,769
2026-01-17 03:06:44,temperature,2.8571864631357418,584
2026-01-17 03:06:45,light,4.1315324836933245,845
2026-01-17 03:06:46,temperature,3.1054365374518467,635
2026-01-17 03:06:48,temperature,2.4071382083344144,492
2026-01-17 03:06:50,light,4.788095057220275,979
2026-01-17 03:06:50,temperature,3.2831633882826656,671
2026-01-17 03:06:52,temperature,2.543009077720498,520
2026-01-17 03:06:54,temperature,2.4145396835621296,494
2026-01-17 03:06:55,light,4.536014315325736,928
2026-01-17 03:06:56,temperature,2.0958543103385967,428
2026-01-17 03:06:58,temperature,3.1591816257175847,646
2026-01-17 03:07:00,temperature,2.119477544267654,433
2026-01-17 03:07:00,light,3.0280846548040543,619
2026-01-17 03:07:02,temperature,3.1580251014574525,646
2026-01-17 03:07:04,temperature,2.063423479679569,422
2026-01-17 03:07:05,light,0.5631347205521903,115
2026-01-17 03:07:06,temperature,3.8095414423263554,779
2026-01-17 03:07:08,temperature,3.7937381993200865,776
2026-01-17 03:07:10,temperature,2.547482885159459,521
2026-01-17 03:07:10,light,2.5650903551333357,524
2026-01-17 03:07:12,temperature,3.514001895006798,718
2026-01-17 03:07:14,temperature,2.586425224707664,529
2026-01-17 03:07:15,light,3.565488178509912,729
2026-01-17 03:07:16,temperature,2.2818204803161186,466
2026-01-17 03:07:18,temperature,3.742829422260112,765
2026-01-17 03:07:20,temperature,2.14126117053696,438
2026-01-17 03:07:20,light,0.42358092875142306,86
2026-01-17 03:07:22,temperature,2.142567018557208,438
2026-01-17 03:07:24,temperature,3.5520581829355873,726
2026-01-17 03:07:25,light,0.8455454423311393,172
2026-01-17 03:07:26,temperature,2.2454423890731174,459
2026-01-17 03:07:28,temperature,3.3021643106023415,675
2026-01-17 03:07:30,temperature,3.7979235409116625,777
2026-01-17 03:07:30,light,1.7580149924575572,359
2026-01-17 03:07:32,temperature,3.885210445550448,794
2026-01-17 03:07:34,temperature,3.094794730271019,633
2026-01-17 03:07:35,light,0.6498167541211664,132
2026-01-17 03:07:36,temperature,2.5885416820687945,529
2026-01-17 03:07:38,temperature,3.0337241525184258,620
2026-01-17 03:07:40,temperature,3.104514623117809,635
2026-01-17 03:07:40,light,1.9333960246228254,395
2026-01-17 03:07:42,temperature,3.372534455804651,690
2026-01-17 03:07:44,temperature,3.0420938326127542,622
2026-01-17 03:07:45,light,4.732708766546947,968
2026-01-17 03:07:46,temperature,3.882143636293324,794
2026-01-17 03:07:48,temperature,3.82502241264325,782
2026-01-17 03:07:50,temperature,3.4481584257480575,705
2026-01-17 03:07:50,light,4.781095870788852,978
2026-01-17 03:07:52,temperature,3.1519014395820566,644
2026-01-17 03:07:54,temperature,2.904497505909313,594
2026-01-17 03:07:55,light,3.5789869704005395,732
2026-01-17 03:07:56,temperature,2.54748936382657,521
2026-01-17 03:07:58,temperature,2.3966206312721265,490
2026-01-17 03:08:00,light,1.7591117078095941,359
2026-01-17 03:08:00,temperature,2.0112828265476517,411
2026-01-17 03:08:02,temperature,2.0468757262957373,418
2026-01-17 03:08:04,temperature,2.9714099091805077,607
2026-01-17 03:08:05,light,0.39216054048263227,80
2026-01-17 03:08:06,temperature,2.347960661813649,480
2026-01-17 03:08:08,temperature,2.552743867301091,522
2026-01-17 03:08:10,temperature,2.6117589490052424,534
2026-01-17 03:08:10,light,0.0346597361957518,7
2026-01-17 03:08:12,temperature,3.9101333292204616,800
2026-01-17 03:08:14,temperature,2.1430918282572335,438
2026-01-17 03:08:15,light,4.03867275857965,826
2026-01-17 03:08:16,temperature,2.075734783267583,424
2026-01-17 03:08:18,temperature,3.5031796745676766,716
2026-01-17 03:08:20,temperature,2.357295605975047,482
2026-01-17 03:08:20,light,0.4740589500663783,96
2026-01-17 03:08:22,temperature,2.337086006211009,478
2026-01-17 03:08:24,temperature,3.308107003348728,676
2026-01-17 03:08:25,light,2.8623595685528116,585
2026-01-17 03:08:26,temperature,3.074654259468145,629
2026-01-17 03:08:28,temperature,3.5308470338927744,722
2026-01-17 03:08:30,light,0.11656779030490894,23
2026-01-17 03:08:30,temperature,2.227433344007064,455
2026-01-17 03:08:32,temperature,3.116691799839785,637
2026-01-17 03:08:34,temperature,2.412845310427784,493
2026-01-17 03:08:35,light,4.660641759230047,953
2026-01-17 03:08:36,temperature,2.0051007624395156,410
2026-01-17 03:08:38,temperature,3.6642990413644174,749
2026-01-17 03:08:40,light,0.1879288164006232,38
2026-01-17 03:08:40,temperature,2.0062927184565464,410
2026-01-17 03:08:42,temperature,2.2187287569348206,453
2026-01-17 03:08:44,temperature,3.6589599125316377,748
2026-01-17 03:08:45,light,3.8651044197230062,790
2026-01-17 03:08:46,temperature,2.091373143191766,427
2026-01-17 03:08:48,temperature,3.8635038771966057,790
2026-01-17 03:08:50,temperature,3.614189317143249,739
2026-01-17 03:08:50,light,0.8144529419831753,166
2026-01-17 03:08:52,temperature,2.5097992616036073,513
2026-01-17 03:08:54,temperature,2.3248850130959546,475
2026-01-17 03:08:55,light,1.4126866171293362,289
2026-01-17 03:08:56,temperature,3.4864884424751494,713
2026-01-17 03:08:58,temperature,2.6554524390571874,543
2026-01-17 03:09:00,light,4.999741302453327,1022
2026-01-17 03:09:00,temperature,2.481468553837968,507
2026-01-17 03:09:02,temperature,3.8514378200553336,788
2026-01-17 03:09:04,temperature,2.3246058280909714,475
2026-01-17 03:09:05,light,1.1478556309774595,234
2026-01-17 03:09:06,temperature,3.1030297406544607,634
2026-01-17 03:09:08,temperature,3.228253387507407,660
2026-01-17 03:09:10,temperature,2.001046244038026,409
2026-01-17 03:09:10,light,2.4850525461205897,508
2026-01-17 03:09:12,temperature,2.6642689321961397,545
2026-01-17 03:09:14,temperature,3.860226581550993,789
2026-01-17 03:09:15,light,1.852104622386882,378
2026-01-17 03:09:16,temperature,3.5677703187253154,729
2026-01-17 03:09:18,temperature,3.9110255848658935,800
2026-01-17 03:09:20,temperature,2.726567034274986,557
2026-01-17 03:09:20,light,3.753514487194085,767
2026-01-17 03:09:22,temperature,3.031907199357337,620
2026-01-17 03:09:24,temperature,3.6922449367886028,755
2026-01-17 03:09:25,light,2.679566175913682,548
2026-01-17 03:09:26,temperature,2.962488499078433,606
2026-01-17 03:09:28,temperature,2.9596270873088537,605
2026-01-17 03:09:30,light,2.5130139463567907,514
2026-01-17 03:09:30,temperature,3.5505245497645035,726
2026-01-17 03:09:32,temperature,2.2239628061747165,455
2026-01-17 03:09:34,temperature,2.274311824641429,465
2026-01-17 03:09:35,light,4.805144151057183,983
2026-01-17 03:09:36,temperature,3.537595243761644,723
2026-01-17 03:09:38,temperature,3.3456348206639808,684
2026-01-17 03:09:40,temperature,3.59598935741448,735
2026-01-17 03:09:40,light,2.8122956157761014,575
2026-01-17 03:09:42,temperature,2.9882574166442675,611
2026-01-17 03:09:44,temperature,3.280924678367551,671
2026-01-17 03:09:45,light,4.669423653746663,955
2026-01-17 03:09:46,temperature,3.868845013295303,791
2026-01-17 03:09:48,temperature,2.969233879617758,607
2026-01-17 03:09:50,light,4.224625386950872,864
2026-01-17 03:09:50,temperature,2.4053891552657447,492
2026-01-17 03:09:52,temperature,2.393823705577713,489
2026-01-17 03:09:54,temperature,2.517572928141462,515
2026-01-17 03:09:55,light,2.674078400016211,547
2026-01-17 03:09:56,temperature,2.893655278306918,592
2026-01-17 03:09:58,temperature,2.738436703426358,560
2026-01-17 03:10:00,light,2.1773449787240424,445
2026-01-17 03:10:00,temperature,3.1328415626869788,640
2026-01-17 03:10:02,temperature,2.584444358401065,528
2026-01-17 03:10:04,temperature,3.3279396982108294,680
2026-01-17 03:10:05,light,2.783543021089115,569
2026-01-17 03:10:06,temperature,2.310382145331304,472
2026-01-17 03:10:08,temperature,3.4913523092084713,714
2026-01-17 03:10:10,temperature,2.2204119124803485,454
2026-01-17 03:10:10,light,3.4717626852739745,710
2026-01-17 03:10:12,temperature,3.5144824705179736,719
2026-01-17 03:10:14,temperature,3.4716109771278116,710
2026-01-17 03:10:15,light,1.6222277764658792,331
2026-01-17 03:10:16,temperature,3.779516626130702,773
2026-01-17 03:10:18,temperature,3.6023123606694547,737
2026-01-17 03:10:20,light,3.323190862146615,679
2026-01-17 03:10:20,temperature,2.1461221865352735,439
2026-01-17 03:10:22,temperature,3.3194896192324856,679
2026-01-17 03:10:24,temperature,3.668781350899592,750
2026-01-17 03:10:25,light,4.84948328770477,992
2026-01-17 03:10:26,temperature,2.0402888988993126,417
2026-01-17 03:10:28,temperature,3.735265517682623,764
2026-01-17 03:10:30,light,4.423770090168601,905
2026-01-17 03:10:30,temperature,2.0515312964801753,419
2026-01-17 03:10:32,temperature,3.8474740539817636,787
2026-01-17 03:10:34,temperature,2.9270882652784405,598
2026-01-17 03:10:35,light,4.804174789569412,982
2026-01-17 03:10:36,temperature,2.1574274690629798,441
2026-01-17 03:10:38,temperature,2.550484092156604,521
2026-01-17 03:10:40,light,0.42285576337149244,86
2026-01-17 03:10:40,temperature,2.03841635474401,417
2026-01-17 03:10:42,temperature,2.165137337957865,442
2026-01-17 03:10:44,temperature,2.466989432329572,504
2026-01-17 03:10:45,light,3.2275146041375975,660
2026-01-17 03:10:46,temperature,3.8415489925572492,785
2026-01-17 03:10:48,temperature,3.5624007147924335,728
2026-01-17 03:10:50,temperature,3.8902881728813696,795
2026-01-17 03:10:50,light,1.250303239823169,255
2026-01-17 03:10:52,temperature,3.1429443711822165,643
2026-01-17 03:10:54,temperature,2.3632508766062337,483
2026-01-17 03:10:55,light,3.5702485241842967,730
2026-01-17 03:10:56,temperature,3.838845559363849,785
2026-01-17 03:10:58,temperature,3.5291687362862016,722
2026-01-17 03:11:00,temperature,3.1920479092330405,653
2026-01-17 03:11:00,light,3.024462553943503,618
2026-01-17 03:11:02,temperature,2.9974934920577527,613
2026-01-17 03:11:04,temperature,2.4663029654157285,504
2026-01-17 03:11:05,light,1.4957869216211073,306
2026-01-17 03:11:06,temperature,2.839851524714618,581
2026-01-17 03:11:08,temperature,2.606772741179178,533
2026-01-17 03:11:10,light,2.6173747759083787,535
2026-01-17 03:11:10,temperature,2.875863692323205,588
2026-01-17 03:11:12,temperature,2.979902903910009,609
2026-01-17 03:11:14,temperature,2.577749267398718,527
2026-01-17 03:11:15,light,3.8102242478955457,779
2026-01-17 03:11:16,temperature,2.0929322779159643,428
2026-01-17 03:11:18,temperature,3.2732615354983245,669
2026-01-17 03:11:20,light,4.672234468224733,955
2026-01-17 03:11:20,temperature,2.5118783708862518,513
2026-01-17 03:11:22,temperature,3.098658187814122,633
2026-01-17 03:11:24,temperature,3.315103932451628,678
2026-01-17 03:11:25,light,1.2310259612321177,251
2026-01-17 03:11:26,temperature,2.479434277118674,507
2026-01-17 03:11:28,temperature,2.7189068819235995,556
2026-01-17 03:11:30,temperature,2.330841933844203,476
2026-01-17 03:11:30,light,2.3724047044933236,485
2026-01-17 03:11:32,temperature,2.38239093187003,487
2026-01-17 03:11:34,temperature,3.210945920077979,656
2026-01-17 03:11:35,light,3.470461856417844,710
2026-01-17 03:11:36,temperature,3.27828451687457,670
2026-01-17 03:11:38,temperature,2.0796521869076683,425
2026-01-17 03:11:40,temperature,2.801880903570967,573
2026-01-17 03:11:40,light,2.221269900870657,454
2026-01-17 03:11:42,temperature,2.1915419889400383,448
2026-01-17 03:11:44,temperature,2.0727358997149636,424
2026-01-17 03:11:45,light,1.465691873327604,299
2026-01-17 03:11:46,temperature,2.4959945766464466,510
2026-01-17 03:11:48,temperature,3.598611691033118,736
2026-01-17 03:11:50,temperature,2.597740816500506,531
2026-01-17 03:11:50,light,1.7547176272834697,359
2026-01-17 03:11:52,temperature,3.2961502305653694,674
2026-01-17 03:11:54,temperature,3.026712712505901,619
2026-01-17 03:11:55,light,3.196566516882626,654
2026-01-17 03:11:56,temperature,2.0674187904810353,422
2026-01-17 03:11:58,temperature,2.0935062694028947,428
2026-01-17 03:12:00,light,4.569180765338599,934
2026-01-17 03:12:00,temperature,2.6939727502750763,551
2026-01-17 03:12:02,temperature,3.8912776000685065,796
2026-01-17 03:12:04,temperature,2.7082511246419774,554
2026-01-17 03:12:05,light,2.8937554502918155,592
2026-01-17 03:12:06,temperature,2.691347498260768,550
2026-01-17 03:12:08,temperature,3.0868208339344863,631
2026-01-17 03:12:10,light,0.8497255918180435,173
2026-01-17 03:12:10,temperature,2.2587408688435344,462
2026-01-17 03:12:12,temperature,2.866701946181104,586
2026-01-17 03:12:14,temperature,3.8013015237899546,777
